Voltage_measured,Current_measured,Temperature_measured,Voltage_charge,Time,Cycle_Number,Normalized_Voltage
3.38780028,-2.011773374,35.73071079,2.42,1912.547,110,0.48
3.386796871,-2.00744122,35.76707924,2.418,1921.891,110,0.48
3.383651904,-2.020033969,35.82402702,2.416,1931.297,110,0.48
3.38260457,-2.006633892,35.86884721,2.414,1940.641,110,0.48
3.379892465,-2.009213263,35.90167194,2.412,1950.047,110,0.48
3.378332287,-2.0109651,35.9711397,2.41,1959.391,110,0.47
3.376126083,-2.011371769,36.01464028,2.407,1968.766,110,0.47
3.374347944,-2.023249467,36.05189683,2.405,1978.157,110,0.47
3.371508239,-2.003975862,36.10966345,2.403,1987.5,110,0.47
3.369486349,-2.010509398,36.14379642,2.401,1996.829,110,0.46
3.367398624,-2.018069308,36.20667576,2.399,2006.235,110,0.46
3.36472673,-2.015029076,36.25093318,2.397,2015.61,110,0.46
3.362322134,-2.015762134,36.29996956,2.394,2024.985,110,0.46
3.359903967,-2.010461029,36.35785482,2.392,2034.375,110,0.45
3.357897008,-2.015030243,36.4072939,2.39,2043.735,110,0.45
3.355057296,-2.009356695,36.46511111,2.387,2053.063,110,0.45
3.352198002,-2.006327725,36.51428269,2.384,2062.422,110,0.44
3.349785583,-2.008282026,36.55818367,2.382,2071.813,110,0.44
3.347830028,-2.012105374,36.6003305,2.38,2081.204,110,0.44
3.344700933,-2.017182198,36.6639524,2.377,2090.579,110,0.43
3.341802659,-2.011792705,36.7037641,2.374,2099.969,110,0.43
3.338800184,-2.015877484,36.76703797,2.371,2109.329,110,0.43
3.33670824,-2.003178332,36.82672243,2.368,2118.657,110,0.42
3.332977055,-2.012752796,36.8754177,2.365,2128.016,110,0.42
3.329664987,-2.005260687,36.9277085,2.362,2137.344,110,0.41
3.326527336,-2.013070246,36.97369654,2.36,2146.625,110,0.41
3.322941671,-2.015191552,37.03516772,2.356,2156.047,110,0.4
3.319566961,-2.01210905,37.0889895,2.352,2165.344,110,0.4
3.315951556,-2.011510963,37.13913301,2.349,2174.688,110,0.39
3.312231178,-2.012559078,37.1924072,2.346,2184.047,110,0.39
3.308089792,-2.012137938,37.24857639,2.342,2193.407,110,0.38
3.304236411,-2.014229211,37.32313192,2.338,2202.797,110,0.37
3.299826188,-2.013316302,37.36986786,2.334,2212.141,110,0.37
3.295174937,-2.011208386,37.41782756,2.329,2221.5,110,0.36
3.290510532,-2.013037226,37.46537325,2.325,2230.875,110,0.35
3.285599218,-2.013747772,37.52562936,2.32,2240.219,110,0.35
3.280218702,-2.011878078,37.58468447,2.315,2249.672,110,0.34
3.274642168,-2.011399137,37.64908414,2.31,2259.047,110,0.33
3.269116294,-2.011196185,37.70594286,2.304,2268.391,110,0.32
3.263133484,-2.01159146,37.76156926,2.299,2277.75,110,0.31
3.256767421,-2.013736444,37.82972909,2.292,2287.125,110,0.3
3.250041042,-2.01226008,37.89028202,2.286,2296.5,110,0.29
3.243102217,-2.011391892,37.94294851,2.279,2305.829,110,0.28
3.235836621,-2.012867136,38.00901522,2.272,2315.188,110,0.27
3.228131328,-2.013514473,38.07060295,2.265,2324.563,110,0.26
3.219880618,-2.01174518,38.13537652,2.257,2333.954,110,0.24
3.211543322,-2.010364755,38.19725785,2.249,2343.282,110,0.23
3.202670114,-2.012170257,38.2702604,2.24,2352.625,110,0.21
3.193643616,-2.013124068,38.33410295,2.231,2361.969,110,0.18
3.183498421,-2.014485893,38.40630921,2.221,2371.422,110,0.15
3.173241861,-2.014359878,38.48573346,2.212,2380.766,110,0.11
3.162906527,-2.014484072,38.55137479,2.201,2390.125,110,0.32
3.151477943,-2.012285821,38.6253496,2.19,2399.5,110,0.37
3.139578812,-2.011717109,38.70447457,2.179,2408.907,110,0.41
3.127231657,-2.013030703,38.7883163,2.167,2418.297,110,0.43
3.114122659,-2.013199191,38.86259631,2.154,2427.672,110,0.45
3.100330235,-2.012737304,38.95204453,2.141,2437,110,0.47
3.086034613,-2.013489187,39.01570033,2.127,2446.375,110,0.49
3.071185662,-2.013517928,39.11600921,2.112,2455.704,110,0.5
3.055562469,-2.01548717,39.19263601,2.097,2465.016,110,0.51
3.039527386,-2.012573112,39.29433694,2.082,2474.469,110,0.52
3.022415512,-2.01135271,39.38969719,2.065,2483.782,110,0.53
3.005365714,-2.012681735,39.48924845,2.047,2493.11,110,0.54
2.987288302,-2.014702045,39.60171571,2.031,2502.454,110,0.54
2.968711735,-2.014108636,39.70621391,2.012,2511.782,110,0.55
2.949112013,-2.013832001,39.80969406,1.994,2521.172,110,0.56
2.927362196,-2.008440625,39.92589452,1.972,2530.704,110,0.56
2.903200409,-2.010184779,40.04559808,1.95,2540.235,110,0.57
2.875327622,-2.013738977,40.17011174,1.926,2549.782,110,0.57
2.842829561,-2.011652056,40.30245791,1.896,2559.344,110,0.58
2.803620395,-2.014065608,40.43716961,1.861,2568.86,110,0.58
2.75627889,-2.013096577,40.57365438,1.82,2578.313,110,0.59
2.698012438,-2.011972501,40.72038694,1.768,2587.782,110,0.59
3.04599074,-0.00314977,40.83973737,0,2597.485,110,0.59
3.12870975,0.001127164,40.84446689,0,2607.25,110,0.6
3.187004123,2.59E-05,40.78305572,0,2616.891,110,0.6
3.231741137,-0.001651043,40.69697901,0,2626.579,110,0.6
3.267734282,-0.000154883,40.57608093,0,2636.282,110,0.61
3.29748572,0.002377835,40.43940655,0,2645.922,110,0.61
3.322955385,-0.000471464,40.28921209,0,2655.563,110,0.61
3.344951755,-0.001239833,40.13226466,0,2665.204,110,0.61
3.364519658,-0.000536242,39.97472167,0,2674.875,110,0.62
3.381679885,-0.003019122,39.79628143,0,2684.532,110,0.62
3.396850852,-0.000773545,39.64680187,0,2694.141,110,0.62
3.410596496,-0.001821931,39.48687242,0,2703.797,110,0.62
3.423185059,-0.000590416,39.31838448,0,2713.422,110,0.62
3.434688844,-0.004843048,39.15611877,0,2723.032,110,0.63
3.445282208,-0.001032823,38.98875432,0,2732.735,110,0.63
3.455115674,5.13E-05,38.82080969,0,2742.375,110,0.63
3.464293994,-1.57E-05,38.66115111,0,2752.016,110,0.63
3.472457894,7.28E-05,38.48526483,0,2761.625,110,0.63
3.480653807,5.61E-05,38.32503493,0,2771.297,110,0.64
3.488114501,-0.001048339,38.1650186,0,2780.969,110,0.64
3.494932011,-0.001268057,37.99937531,0,2790.61,110,0.64
3.501498694,-0.001171736,37.83239589,0,2800.25,110,0.64
3.507831164,-0.000193976,37.67817281,0,2809.875,110,0.64
3.513896092,-0.00011499,37.5332071,0,2819.485,110,
3.519232107,-0.002209221,37.38419945,0,2829.157,110,
3.524769345,-0.003567723,37.23235371,0,2838.938,110,
3.530155052,-0.002736302,37.08220028,0,2848.688,110,
3.534942543,0.001008989,36.91598949,0,2858.438,110,
3.539466765,0.001937681,36.76555376,0,2868.282,110,
3.54408771,-0.0028462,36.61041606,0,2878.094,110,
3.548122218,0.003781794,36.47221524,0,2887.875,110,
3.552317768,-0.001444556,36.32784093,0,2897.704,110,
3.556460693,-0.002987849,36.18892956,0,2907.469,110,
3.559984645,-0.001220389,36.04384508,0,2917.235,110,
3.563403233,0.001144284,35.90144158,0,2927.079,110,
3.567385045,-0.000130465,35.76045049,0,2936.86,110,
3.570393783,-0.001550436,35.63530563,0,2946.625,110,
3.573653813,-0.002484314,35.50539302,0,2956.532,110,
3.576830515,-0.001423646,35.37052397,0,2966.25,110,
4.196909312,0.000311912,24.38501761,0,0,111,0.99
4.196278952,-0.001798599,24.38167772,4.212,9.359,111,0.99
3.986183266,-2.011990283,24.40568461,2.957,19.5,111,0.86
3.965972176,-2.012576432,24.47726312,2.946,28.859,111,0.85
3.950104582,-2.012210378,24.56977533,2.942,38.234,111,0.84
3.936771985,-2.012430277,24.6746219,2.932,47.562,111,0.83
3.924808746,-2.01058302,24.77235844,2.923,56.921,111,0.83
3.914408571,-2.011671204,24.88454382,2.913,66.281,111,0.82
3.9047096,-2.012527095,24.98480033,2.898,75.609,111,0.81
3.896114733,-2.009739464,25.11422054,2.889,85,111,0.81
3.888039687,-2.012329326,25.22862308,2.881,94.39,111,0.8
3.880755297,-2.012422144,25.32860694,2.876,103.765,111,0.8
3.873893778,-2.012276942,25.44686344,2.871,113.093,111,0.79
3.867416866,-2.011806209,25.57113103,2.867,122.484,111,0.79
3.86141537,-2.012437336,25.68281034,2.861,131.843,111,0.79
3.855484072,-2.01299367,25.79889493,2.857,141.25,111,0.78
3.850221495,-2.014548723,25.91524718,2.852,150.625,111,0.78
3.845015213,-2.012183742,26.02733568,2.848,159.937,111,0.78
3.840528868,-2.010237787,26.13630727,2.843,169.328,111,0.77
3.835784755,-2.015216871,26.25422451,2.84,178.703,111,0.77
3.831409173,-2.014250392,26.36140112,2.836,188.062,111,0.77
3.827409506,-2.013823916,26.48954626,2.833,197.453,111,0.77
3.82322701,-2.012857402,26.57924034,2.83,206.812,111,0.76
3.819288233,-2.010639964,26.69842714,2.827,216.156,111,0.76
3.81549688,-2.012859112,26.80703934,2.823,225.562,111,0.76
3.81187513,-2.011252978,26.91981951,2.82,234.921,111,0.76
3.808524245,-2.016727774,27.02972013,2.816,244.296,111,0.76
3.80480466,-2.012124356,27.14119042,2.813,253.656,111,0.75
3.801333096,-2.011442198,27.25350486,2.811,263.015,111,0.75
3.798000287,-2.012239296,27.36011354,2.807,272.343,111,0.75
3.794568954,-2.010090141,27.47284758,2.805,281.765,111,0.75
3.791242747,-2.012399641,27.58238906,2.801,291.14,111,0.75
3.787697471,-2.013958363,27.68196745,2.798,300.515,111,0.74
3.784186954,-2.013732845,27.79743465,2.794,309.89,111,0.74
3.780693771,-2.012588093,27.8990434,2.791,319.25,111,0.74
3.777245385,-2.011385456,27.99810547,2.787,328.64,111,0.74
3.77384123,-2.013971356,28.0975472,2.785,337.968,111,0.73
3.770177856,-2.014124687,28.19451774,2.781,347.343,111,0.73
3.766650042,-2.014931154,28.29576711,2.778,356.671,111,0.73
3.763007438,-2.010012384,28.38686074,2.775,366.062,111,0.73
3.759314491,-2.01298174,28.48283816,2.772,375.484,111,0.72
3.755880459,-2.013730745,28.58279366,2.769,384.859,111,0.72
3.752076235,-2.012877066,28.67685072,2.765,394.203,111,0.72
3.748527923,-2.011915407,28.77490421,2.762,403.562,111,0.72
3.744900611,-2.012789683,28.86833366,2.759,412.937,111,0.72
3.741034701,-2.009547493,28.95706255,2.755,422.281,111,0.71
3.737524646,-2.012790138,29.05333319,2.752,431.64,111,0.71
3.733997009,-2.012375123,29.1322792,2.749,441.046,111,0.71
3.730054746,-2.012665234,29.22170211,2.745,450.437,111,0.71
3.726973484,-2.014023115,29.28818004,2.742,459.781,111,0.7
3.723299749,-2.014854621,29.37137072,2.739,469.156,111,0.7
3.719520357,-2.010991184,29.44396828,2.735,478.515,111,0.7
3.715700625,-2.014248978,29.50970599,2.731,487.875,111,0.7
3.712330805,-2.014976076,29.57223008,2.728,497.234,111,0.69
3.708793096,-2.012083864,29.63197506,2.725,506.609,111,0.69
3.705264324,-2.012189069,29.68402746,2.722,515.937,111,0.69
3.70199618,-2.011015116,29.74010213,2.719,525.328,111,0.69
3.698715583,-2.014548709,29.79357585,2.715,534.671,111,0.69
3.695176186,-2.013132957,29.83751514,2.712,544.078,111,0.68
3.692113588,-2.013022554,29.8779878,2.709,553.437,111,0.68
3.688725693,-2.012320438,29.91858394,2.706,562.843,111,0.68
3.685259899,-2.012785372,29.94001784,2.703,572.265,111,0.68
3.682153141,-2.013258174,29.97206418,2.7,581.593,111,0.68
3.679201988,-2.011412307,30.00938253,2.697,590.921,111,0.67
3.675923667,-2.014150974,30.03437902,2.695,600.328,111,0.67
3.672775201,-2.014107318,30.05380693,2.691,609.687,111,0.67
3.669682875,-2.010770061,30.08011563,2.689,619.046,111,0.67
3.666421335,-2.013285198,30.11487867,2.686,628.375,111,0.67
3.663588158,-2.0130894,30.13002173,2.683,637.75,111,0.66
3.660508088,-2.010955865,30.15244567,2.68,647.125,111,0.66
3.657448581,-2.011749209,30.16543249,2.677,656.468,111,0.66
3.654492084,-2.014897701,30.19288204,2.674,665.843,111,0.66
3.651634564,-2.010823477,30.20616854,2.671,675.156,111,0.66
3.648556515,-2.010995683,30.22796151,2.669,684.5,111,0.66
3.645556344,-2.011542059,30.24980528,2.666,693.859,111,0.65
3.642745969,-2.012568248,30.26248299,2.664,703.218,111,0.65
3.639779846,-2.011761153,30.27644938,2.661,712.562,111,0.65
3.637005185,-2.012055292,30.29576143,2.658,721.921,111,0.65
3.63414686,-2.012343822,30.32209593,2.656,731.312,111,0.65
3.631407442,-2.012955919,30.34116836,2.653,740.656,111,0.64
3.628479481,-2.010784182,30.36846703,2.65,750.015,111,0.64
3.625678554,-2.012902412,30.38436921,2.648,759.375,111,0.64
3.622990639,-2.012232996,30.40762227,2.645,768.734,111,0.64
3.620157737,-2.01190026,30.44275398,2.642,778.093,111,0.64
3.617449354,-2.013574115,30.46278816,2.64,787.453,111,0.64
3.614589826,-2.015204158,30.48894303,2.637,796.828,111,0.63
3.611895678,-2.01242058,30.51942275,2.634,806.203,111,0.63
3.609367824,-2.013538537,30.54882349,2.632,815.578,111,0.63
3.606432683,-2.013534139,30.57775119,2.63,824.921,111,0.63
3.604018196,-2.015716367,30.60536934,2.627,834.265,111,0.63
3.601574225,-2.015365722,30.64415445,2.624,843.656,111,0.63
3.598737916,-2.011768167,30.67791874,2.622,853.046,111,0.62
3.596151895,-2.013181092,30.72222958,2.619,862.453,111,0.62
3.593490251,-2.014397476,30.75798402,2.616,871.796,111,0.62
3.590924672,-2.012890551,30.79473177,2.614,881.156,111,0.62
3.588380522,-2.011229039,30.83116226,2.612,890.531,111,0.62
3.585810279,-2.013796005,30.87480439,2.609,899.89,111,0.62
3.583307731,-2.01288531,30.91211072,2.606,909.312,111,0.62
3.580689036,-2.012741724,30.95614466,2.604,918.656,111,0.61
3.57846008,-2.013177769,30.98844905,2.602,928,111,0.61
3.576000185,-2.013770162,31.03414071,2.6,937.39,111,0.61
3.573643126,-2.014191102,31.07105321,2.598,946.718,111,0.61
3.571113201,-2.014136053,31.11250402,2.595,956.093,111,0.61
3.568693331,-2.014551314,31.16342433,2.593,965.468,111,0.61
3.566219915,-2.013682765,31.21744619,2.59,974.812,111,0.6
3.563894478,-2.011820698,31.25425934,2.588,984.218,111,0.6
3.56152306,-2.013232335,31.30235573,2.586,993.578,111,0.6
3.559206702,-2.014262011,31.34400724,2.584,1002.937,111,0.6
3.55690449,-2.014377764,31.39484646,2.581,1012.281,111,0.6
3.554556507,-2.012552528,31.43585765,2.579,1021.687,111,0.6
3.55241697,-2.011878996,31.47589388,2.578,1031.015,111,0.6
3.550161868,-2.014250172,31.52206265,2.575,1040.437,111,0.6
3.547964011,-2.014849616,31.56958869,2.573,1049.828,111,0.59
3.545762904,-2.013161982,31.60253002,2.571,1059.171,111,0.59
3.543665163,-2.010759151,31.65633607,2.568,1068.546,111,0.59
3.54144216,-2.012807403,31.70151632,2.566,1077.89,111,0.59
3.539272907,-2.012946285,31.74472299,2.564,1087.234,111,0.59
3.537190044,-2.010223575,31.78049546,2.562,1096.578,111,0.59
3.534971236,-2.010135507,31.83307876,2.56,1105.968,111,0.59
3.532739332,-2.014685149,31.87426277,2.558,1115.343,111,0.58
3.530764649,-2.012524061,31.91466832,2.556,1124.687,111,0.58
3.528555697,-2.012990811,31.97481055,2.554,1134.093,111,0.58
3.5267688,-2.010417987,32.01834534,2.552,1143.468,111,0.58
3.524588428,-2.014043937,32.06761509,2.55,1152.765,111,0.58
3.522722139,-2.014577227,32.10153249,2.548,1162.125,111,0.58
3.520810971,-2.01292198,32.14912506,2.546,1171.468,111,0.58
3.518608965,-2.011133446,32.20479564,2.544,1180.828,111,0.58
3.516678462,-2.010677144,32.24856179,2.543,1190.14,111,0.58
3.514937757,-2.014868185,32.29254336,2.541,1199.453,111,0.57
3.513093386,-2.015195537,32.32817184,2.539,1208.812,111,0.57
3.511076283,-2.011995539,32.37860786,2.537,1218.234,111,0.57
3.509257369,-2.013349261,32.42606743,2.536,1227.593,111,0.57
3.507248413,-2.011774604,32.45685367,2.534,1236.968,111,0.57
3.505608439,-2.015279094,32.5023217,2.532,1246.375,111,0.57
3.503735765,-2.014765655,32.54275593,2.53,1255.703,111,0.57
3.50193445,-2.010553922,32.59357754,2.528,1265.062,111,0.57
3.49998779,-2.010424524,32.62093908,2.526,1274.406,111,0.56
3.498095683,-2.009635265,32.67696656,2.524,1283.812,111,0.56
3.496478922,-2.013806462,32.7303115,2.523,1293.203,111,0.56
3.494831476,-2.010070939,32.76721288,2.522,1302.562,111,0.56
3.493162724,-2.015735227,32.81234779,2.52,1311.89,111,0.56
3.491186575,-2.01274683,32.86203063,2.518,1321.234,111,0.56
3.489533758,-2.012547296,32.9047939,2.516,1330.625,111,0.56
3.487733052,-2.012402272,32.95090853,2.514,1339.984,111,0.56
3.485975513,-2.012463446,32.98660347,2.513,1349.375,111,0.56
3.484576876,-2.014583462,33.03115207,2.511,1358.718,111,0.56
3.48286562,-2.013569704,33.07605988,2.51,1368.109,111,0.55
3.481000141,-2.014948878,33.11390499,2.508,1377.484,111,0.55
3.479472976,-2.01564301,33.15589455,2.506,1386.859,111,0.55
3.477727526,-2.012082128,33.2055469,2.505,1396.25,111,0.55
3.47620917,-2.01021993,33.24199661,2.503,1405.609,111,0.55
3.474575577,-2.014808206,33.29651194,2.502,1414.968,111,0.55
3.472768519,-2.011109868,33.33487622,2.5,1424.359,111,0.55
3.471112403,-2.015707441,33.37749887,2.498,1433.718,111,0.55
3.469625029,-2.012521873,33.41208627,2.496,1443.062,111,0.55
3.468083098,-2.01332271,33.45947163,2.496,1452.421,111,0.54
3.46639817,-2.01167547,33.50180663,2.494,1461.765,111,0.54
3.464729854,-2.011665487,33.54580313,2.492,1471.156,111,0.54
3.463227611,-2.011005997,33.60099069,2.491,1480.546,111,0.54
3.461501905,-2.011934529,33.63415983,2.489,1489.937,111,0.54
3.459926776,-2.009915167,33.67330361,2.488,1499.265,111,0.54
3.458428775,-2.011921568,33.72175949,2.486,1508.656,111,0.54
3.456955808,-2.010917796,33.76088007,2.484,1518.046,111,0.54
3.455332428,-2.012158662,33.80296533,2.483,1527.406,111,0.54
3.453830545,-2.012390896,33.85561517,2.482,1536.765,111,0.54
3.452226083,-2.012585829,33.89674822,2.48,1546.156,111,0.53
3.450571453,-2.012208725,33.93107501,2.478,1555.531,111,0.53
3.449087895,-2.016581681,33.98034705,2.477,1564.89,111,0.53
3.447337527,-2.012934134,34.02343312,2.475,1574.281,111,0.53
3.445668787,-2.010822935,34.07141932,2.474,1583.64,111,0.53
3.444217616,-2.013099305,34.1138422,2.472,1593.031,111,0.53
3.442485998,-2.013551543,34.15814721,2.47,1602.359,111,0.53
3.44087769,-2.01349517,34.20211363,2.469,1611.734,111,0.53
3.439283092,-2.014308437,34.23843122,2.468,1621.109,111,0.53
3.437797088,-2.013753372,34.28790869,2.466,1630.437,111,0.52
3.436059133,-2.015039375,34.33526217,2.464,1639.812,111,0.52
3.434564036,-2.012465195,34.37934836,2.463,1649.187,111,0.52
3.432812104,-2.011274661,34.4117008,2.462,1658.531,111,0.52
3.431164825,-2.009389582,34.45479906,2.46,1667.921,111,0.52
3.429691771,-2.011636683,34.50688987,2.458,1677.281,111,0.52
3.427993919,-2.013337284,34.55187721,2.456,1686.64,111,0.52
3.426157283,-2.00996864,34.5979442,2.455,1696.015,111,0.52
3.424700816,-2.013634047,34.63757247,2.454,1705.406,111,0.51
3.422902566,-2.012422037,34.68540886,2.452,1714.75,111,0.51
3.421358851,-2.013983237,34.7310945,2.45,1724.109,111,0.51
3.41949396,-2.012743516,34.7751023,2.448,1733.453,111,0.51
3.417811313,-2.013970681,34.81684786,2.446,1742.843,111,0.51
3.416200342,-2.013766052,34.85510484,2.445,1752.187,111,0.51
3.414489362,-2.009125485,34.90397657,2.443,1761.593,111,0.51
3.41260089,-2.014224465,34.94194769,2.442,1770.937,111,0.51
3.410795061,-2.012724898,34.99003602,2.44,1780.343,111,0.5
3.40904533,-2.010111588,35.03910406,2.438,1789.75,111,0.5
3.407335744,-2.011534555,35.08219981,2.436,1799.14,111,0.5
3.405621095,-2.013832686,35.12622944,2.435,1808.468,111,0.5
3.40366036,-2.012947329,35.17109093,2.433,1817.781,111,0.5
3.401796258,-2.011364995,35.2217013,2.432,1827.156,111,0.5
3.400195758,-2.021353937,35.26419384,2.43,1836.531,111,0.5
3.398520469,-2.017982155,35.3115238,2.428,1845.89,111,0.49
3.396443674,-2.015052647,35.36262915,2.426,1855.265,111,0.49
3.39422429,-2.012425216,35.40911945,2.424,1864.593,111,0.49
3.392425508,-2.014112111,35.45672651,2.422,1874,111,0.49
3.390491975,-2.013908505,35.50088045,2.42,1883.375,111,0.49
3.388542136,-2.014405129,35.5573333,2.419,1892.75,111,0.49
3.386523195,-2.008299841,35.60323588,2.417,1902.062,111,0.48
3.384818325,-2.015588576,35.65351129,2.415,1911.421,111,0.48
3.381999827,-2.025048879,35.68743519,2.413,1920.828,111,0.48
3.38038158,-2.012854578,35.74018732,2.412,1930.187,111,0.48
3.378289679,-2.009480992,35.7784222,2.41,1939.578,111,0.48
3.376047229,-2.013377675,35.82583008,2.408,1948.906,111,0.48
3.373984558,-2.01742791,35.88050179,2.405,1958.218,111,0.47
3.371824628,-2.012403133,35.92829459,2.404,1967.593,111,0.47
3.369553883,-2.018166567,35.97337764,2.401,1977.062,111,0.47
3.367430296,-2.013764748,36.02482842,2.399,1986.437,111,0.47
3.364887991,-2.007012504,36.06445481,2.397,1995.812,111,0.46
3.363179114,-2.011458035,36.13358346,2.394,2005.218,111,0.46
3.360050639,-2.01686587,36.17962293,2.392,2014.546,111,0.46
3.358070815,-2.011605705,36.24060427,2.39,2023.89,111,0.46
3.355802641,-2.013912784,36.27638982,2.388,2033.25,111,0.45
3.353042633,-2.013972884,36.33316376,2.385,2042.609,111,0.45
3.350590459,-2.016333665,36.37408088,2.383,2051.968,111,0.45
3.348070228,-2.012712575,36.42598719,2.38,2061.343,111,0.44
3.344992484,-2.01450042,36.47961859,2.378,2070.718,111,0.44
3.34246743,-2.013272033,36.52660018,2.375,2080.093,111,0.44
3.339592625,-2.01163664,36.56884663,2.372,2089.484,111,0.43
3.336662379,-2.011123608,36.63279752,2.37,2098.828,111,0.43
3.333709231,-2.007556793,36.68093216,2.367,2108.187,111,0.43
3.330945473,-2.012169709,36.74080992,2.364,2117.593,111,0.42
3.327478091,-2.014275317,36.7881826,2.361,2126.984,111,0.42
3.324270018,-2.014538326,36.84480791,2.358,2136.39,111,0.41
3.321340576,-2.024008694,36.91028017,2.354,2145.765,111,0.41
3.317087688,-2.022398022,36.96253361,2.351,2155.218,111,0.4
3.313606095,-2.015230744,37.00443105,2.347,2164.578,111,0.4
3.309557143,-2.024230292,37.07528519,2.344,2173.937,111,0.39
3.306223997,-2.016698649,37.13757281,2.34,2183.343,111,0.39
3.302513025,-2.01702131,37.18420864,2.336,2192.687,111,0.38
3.296882158,-2.013324126,37.24190515,2.332,2202.078,111,0.37
3.292151745,-2.008029822,37.29888999,2.327,2211.437,111,0.37
3.287851838,-2.019250082,37.34761303,2.323,2220.796,111,0.36
3.283325483,-2.01321863,37.40444386,2.318,2230.187,111,0.35
3.277100489,-2.017254331,37.47849594,2.313,2239.578,111,0.35
3.272127406,-2.013046155,37.52015575,2.308,2248.921,111,0.34
3.266289736,-2.00882498,37.5931279,2.302,2258.265,111,0.33
3.260354385,-2.015024095,37.65400364,2.296,2267.578,111,0.32
3.254168708,-2.011874114,37.72334043,2.29,2276.921,111,0.31
3.247507869,-2.015944605,37.78138842,2.284,2286.281,111,0.3
3.240322079,-2.011025187,37.85321876,2.277,2295.625,111,0.29
3.232873861,-2.009607059,37.89958695,2.27,2305,111,0.28
3.225179194,-2.010486583,37.97450841,2.263,2314.359,111,0.27
3.217568408,-2.015337183,38.03678231,2.255,2323.718,111,0.26
3.2085991,-2.02315219,38.09404505,2.247,2333.062,111,0.24
3.199891143,-2.015031759,38.16892685,2.238,2342.406,111,0.23
3.190627223,-2.014941128,38.2343882,2.229,2351.796,111,0.21
3.181077863,-2.009469129,38.31185522,2.219,2361.125,111,0.18
3.170812264,-2.016895521,38.3938997,2.21,2370.484,111,0.15
3.159880547,-2.015079909,38.45985036,2.199,2379.89,111,0.11
3.148689492,-2.011183102,38.5300694,2.188,2389.234,111,0.32
3.136656876,-2.010816861,38.61146127,2.177,2398.625,111,0.37
3.124203894,-2.015721032,38.68982156,2.165,2408.046,111,0.41
3.111395004,-2.014513121,38.77739396,2.152,2417.437,111,0.43
3.097451702,-2.011839787,38.8527505,2.139,2426.812,111,0.45
3.082959989,-2.012779361,38.94359971,2.125,2436.156,111,0.47
3.068412333,-2.010982681,39.0282596,2.111,2445.5,111,0.49
3.053320477,-2.011668912,39.12857365,2.095,2454.843,111,0.5
3.036884563,-2.016076096,39.211577,2.079,2464.203,111,0.51
3.020074323,-2.014906828,39.31495605,2.063,2473.562,111,0.52
3.002796422,-2.013749387,39.41312892,2.047,2482.937,111,0.53
2.985081897,-2.011288091,39.51747855,2.029,2492.312,111,0.54
2.96661175,-2.012330551,39.63033203,2.011,2501.671,111,0.54
2.946850754,-2.011540212,39.74281385,1.993,2511.062,111,0.55
2.925268227,-2.012072198,39.84547363,1.972,2520.593,111,0.56
2.900980499,-2.009285475,39.97115885,1.95,2530.125,111,0.56
2.873131765,-2.015198755,40.11203035,1.924,2539.671,111,0.57
2.840240731,-2.014726508,40.23754897,1.896,2549.234,111,0.57
2.800644824,-2.013623445,40.36324074,1.86,2558.765,111,0.58
2.752496894,-2.009869721,40.49603569,1.817,2568.281,111,0.58
2.692894277,-2.014384398,40.64572662,1.766,2577.828,111,0.59
3.043827756,-0.001968985,40.75901463,0,2587.562,111,0.59
3.126263491,-0.004033155,40.76420383,0,2597.234,111,0.59
3.18546133,0.000985099,40.71917816,0,2606.953,111,0.6
3.230568571,-0.002633778,40.62314672,0,2616.609,111,0.6
3.266607254,-0.004697417,40.49659976,0,2626.343,111,0.6
3.2966828,-0.002663012,40.37539159,0,2635.953,111,0.61
3.322413989,-0.002037403,40.23317978,0,2645.593,111,0.61
3.344690638,-0.001331113,40.06876019,0,2655.218,111,0.61
3.364331698,0.000227257,39.91000896,0,2664.937,111,0.61
3.381289838,-0.000804896,39.74206468,0,2674.562,111,0.62
3.396904119,-0.004746824,39.58194128,0,2684.203,111,0.62
3.410428446,-0.000730036,39.42438218,0,2693.828,111,0.62
3.42323323,-0.001970183,39.24802508,0,2703.515,111,0.62
3.434780788,-0.001521427,39.08948693,0,2713.125,111,0.62
3.445563939,-0.000599849,38.91906045,0,2722.843,111,0.63
3.455261994,-0.000935031,38.74285324,0,2732.484,111,0.63
3.46434014,-0.003328055,38.5897018,0,2742.093,111,0.63
3.47277542,-0.000674103,38.40920966,0,2751.718,111,0.63
3.480908099,-0.000403782,38.25279436,0,2761.421,111,0.63
3.488298423,-0.000330814,38.09106421,0,2771.156,111,0.64
3.495218947,-0.000430312,37.93032884,0,2780.734,111,0.64
3.501949971,-0.001719691,37.76982048,0,2790.437,111,0.64
3.50816819,-0.003990992,37.61379473,0,2800.031,111,0.64
3.514243122,-0.0003058,37.44624258,0,2809.703,111,0.64
3.519888744,0.001312361,37.29840241,0,2819.343,111,
3.525346608,-0.002475702,37.13915845,0,2829.203,111,
3.530407567,-0.001629759,36.98786755,0,2838.968,111,
3.53534305,0.000276904,36.83096266,0,2848.734,111,
3.539919939,-0.003274764,36.68104717,0,2858.5,111,
3.544577566,-0.003125399,36.53083002,0,2868.312,111,
3.548668597,-0.000916363,36.39774782,0,2878.078,111,
3.552590727,-0.002543451,36.25420451,0,2887.859,111,
